conversation_utterance_id,conversation_id,utterance_id,utterance,rank,score,passage,passage_id
61_3,61,3,Who is the most powerful of The Avengers and why?,9.0,0.9348496794700624,"Thanos is a character from Marvel Comics who is an enemy of the Avengers, the Guardians of the... Thanos is a character from Marvel Comics who is an enemy of the Avengers, the Guardians of the Galaxy, Silver Surfer, the Fantastic Four and many others. He is regarded as the most evil and...",MARCO_8225260
61_4,61,4,What is the relationship of Spider-Man to The Avengers?,1.0,0.9668565392494202,"Spider-Man is one of the most popular and commercially successful superheroes. As Marvel's flagship character and company mascot, he has appeared in countless forms of media, including several animated and live-action television series, syndicated newspaper comic strips, and in a series of films.n the 2010s, he joins the Avengers and the Fantastic Four, Marvel's flagship superhero teams. Spider-Man's archnemesis Doctor Octopus also took on the identity for a story arc spanning 2012â2014, following a body swap plot in which Peter appears to die.",MARCO_6325377
61_4,61,4,What is the relationship of Spider-Man to The Avengers?,2.0,0.959583044052124,"Denial deals with Wolverine, Anger deals with the two Avengers teams (Mighty Avengers & New Avengers), Captain America himself is dealt with in Bargaining, Spider-Man is the focus of Depression and Iron Man comes under the spotlight in Acceptance.enial deals with Wolverine, Anger deals with the two Avengers teams (Mighty Avengers & New Avengers), Captain America himself is dealt with in Bargaining, Spider-Man is the focus of Depression and Iron Man comes under the spotlight in Acceptance.",MARCO_4913164
61_4,61,4,What is the relationship of Spider-Man to The Avengers?,3.0,0.8442280888557434,"For this Avengers fan, it doesnât really matter all that much. Sure, in the recent comics Spider-Man may be on the team, but he was a dedicated solo act for at least 40 years of his 50-year run. Not having Spider-Man in an Avengers film is no different to me than Spider-Man not being in an Avengers comic. I think fansâ desires arenât necessarily Avengers-specific, though.",MARCO_6144584
61_4,61,4,What is the relationship of Spider-Man to The Avengers?,4.0,0.7201976776123047,"Wolverine confronts Winter Soldier about the improbability of Captain America dying from the gunshot wounds suffered at the court house; especially since both Captain America and Winter Soldier, the former Bucky, have both been thought to be dead at one time yet survived.enial deals with Wolverine, Anger deals with the two Avengers teams (Mighty Avengers & New Avengers), Captain America himself is dealt with in Bargaining, Spider-Man is the focus of Depression and Iron Man comes under the spotlight in Acceptance.",MARCO_4913160
61_4,61,4,What is the relationship of Spider-Man to The Avengers?,5.0,0.4987868666648865,"A deal was, unfortunately, not made then, but now comes a rumor that the two sides have finally shaken hands. Latino Review reports that Sony has agreed to allow Spider-Man (over which it has film rights) to appear in Avengers: Infinity War - Part I in 2018.",MARCO_6144578
61_4,61,4,What is the relationship of Spider-Man to The Avengers?,6.0,0.1569437086582183,Marvel's Spiderman movie is set to reboot the franchise and bring the iconic Marvel character into The Avengers team. We will see the first appearance of Spider-man in Captain America: Civil War and he'll be wearing two suits.,MARCO_4927535
61_4,61,4,What is the relationship of Spider-Man to The Avengers?,7.0,0.0824588909745216,"Spider-Man will appear in upcoming Marvel movies. A deal has been announced between Sony Pictures and Marvel that will see a new version of the web slinger appear in an as-yet-unspecified movie in the Marvel Cinematic Universe â the same universe that contains Iron Man, Thor, and the rest of the Avengers.",MARCO_6144580
61_4,61,4,What is the relationship of Spider-Man to The Avengers?,8.0,0.0773714110255241,"Both have strong properties: The Licensing Letter listed Marvel's Spider-Man global retail sales at $1.3 billion and Avengers at $325 million in 2013, compared with DC's Batman at $494 million and Superman at $277 million.",MARCO_6797443
61_4,61,4,What is the relationship of Spider-Man to The Avengers?,9.0,0.0510239340364933,"After teaming with Iron Man, Spider-Man, Luke Cage, Spider-Woman (Drew), Daredevil and Sentry to contain a mass breakout at the super-criminal prison known as the Raft, Captain America invited his six allies to join him in rebuilding the Avengers.",MARCO_5083172
61_5,61,5,Why is Batman not a member of The Avengers?,1.0,0.6736077666282654,"Krona was given the side of the Avengers and Grandmaster was given the side of the JLA. When Batman and Captain America discovered this, Captain America allowed the game to end with a victory for the JLA, but Krona refused to accept this and used his powers to steal the knowledge directly from the Grandmaster's mind.",MARCO_3351037
61_5,61,5,Why is Batman not a member of The Avengers?,2.0,0.370972990989685,"Batman vs. Superman may not be the movie some think it is. Source: Warner Bros. Make no mistake. Executives are betting that Batman vs. Superman: Dawn of Justice can be for Time Warner, Inc.(NYSE:TWX) what Marvel's The Avengers was for Disney (NYSE:DIS).And why not? Thanks to The Avengers, Marvel movies possess a magnetic brand audiences are finding tough to resist.oth Batman and Superman have failed at the box office in years past. We often forget that Christopher Nolan helped resurrect the Batman film franchise eight years after it had been all but buried by the 1997 flop, Batman and Robin.",MARCO_2689532
61_5,61,5,Why is Batman not a member of The Avengers?,3.0,0.2807495296001434,"Fans already know who Batman is, who Superman is, who Wonder Woman and Aquaman are. With Batman v Superman: Dawn of Justice, DC is jumping straight into the Avengers game, putting at least four well-established heroes on screen with only one of them (Superman) being given a stand-alone movie in preparation.",MARCO_7450669
61_5,61,5,Why is Batman not a member of The Avengers?,4.0,0.2286976277828216,"batman is the most poular right now. with spidey and the avengers people tieing for second. If Man Of Steel is even close to as good as batmann begins, superman will become more popular to. If the charecter has a good movie it will become more popular quickly.",MARCO_5191327
61_5,61,5,Why is Batman not a member of The Avengers?,5.0,0.0660266652703285,"This is why Superman once called Batman the most dangerous man in the world. You don't get Supes saying that without having some amazing powers. Batman is a superhero, he's just not a metahuman-to use DC jargon.He's just as powerless as similar supergenius types like Lex Luthor (or Tony Stark).atman is a supergenius. In Tower of Babel, and the variant storylines from it-we see that Batman has a master plan to defeat virtually the entire JLA if he thinks they are stepping out of line. And his plan works, making Batman not only a superhero-but possibly the most successful super-villain in the DC verse.",MARCO_2641609
61_5,61,5,Why is Batman not a member of The Avengers?,6.0,0.0113762225955724,"At Comic-Con in July, Warner Bros. announced that the Man of Steel sequel would actually pit Superman against Batman, which is a popular DC Comics storyline that could lead in to a Justice League movie (DC's version of The Avengers).dd in a boost from Avengers: Age of Ultron, and it seems like Captain America has the stronger hand right now. Of course, this isn't Captain America versus Superman alone; he also has to contend with Batman, who has a very strong track record at the box office.",MARCO_5776209
61_5,61,5,Why is Batman not a member of The Avengers?,7.0,0.0112798595800995,"Bruce Wayne, also known as Batman, was a costumed vigilante who is known to be cruel and brutal in his methods. After having his parents murdered in cold blood in front of him, Bruce vowed to avenge them by cleansing the streets of Gotham City, a city he deemed corrupt.lthough Alfred chose to believe in and support Bruce, the young playboy billionaire became obsessed with the idea at taking his revenge on crime. Despite Alfred's pleas, Bruce refused to have his return be publicly known, or even return to Wayne Manor, instead living in the brownstone outside of Crime Alley.",MARCO_8800284
61_5,61,5,Why is Batman not a member of The Avengers?,8.0,0.0082599688321352,"Edward Norton Offers New Explanation for Not Playing Hulk in 'Avengers' Films. His answer has changed a bit since 2010. With the world still relishing its first peek at the Avengers: Age of Ultron trailer, Edward Norton is explaining why he's put the purple pants away for good.",MARCO_4320602
